EnglishDayNameOfWeek,EnglishMonthName,FrenchDayNameOfWeek,FrenchMonthName,SpanishDayNameOfWeek,SpanishMonthName,Sum of CalendarQuarter,Sum of CalendarSemester,Sum of CalendarYear,DateKey,Sum of DayNumberOfMonth,Sum of DayNumberOfWeek,Sum of DayNumberOfYear,Sum of FiscalQuarter,Sum of FiscalYear,Năm,Quý,Tháng,Ngày,Sum of MonthNumberOfYear,Sum of FiscalSemester,Sum of WeekNumberOfYear
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2005,20051114,14,2,318,2,2006,2005,Qtr 4,Tháng Mười Một,14,11,1,47
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2005,20051121,21,2,325,2,2006,2005,Qtr 4,Tháng Mười Một,21,11,1,48
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2005,20051128,28,2,332,2,2006,2005,Qtr 4,Tháng Mười Một,28,11,1,49
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2006,20061106,6,2,310,2,2007,2006,Qtr 4,Tháng Mười Một,6,11,1,45
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2006,20061113,13,2,317,2,2007,2006,Qtr 4,Tháng Mười Một,13,11,1,46
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2006,20061120,20,2,324,2,2007,2006,Qtr 4,Tháng Mười Một,20,11,1,47
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2006,20061127,27,2,331,2,2007,2006,Qtr 4,Tháng Mười Một,27,11,1,48
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2007,20071105,5,2,309,2,2008,2007,Qtr 4,Tháng Mười Một,5,11,1,45
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2007,20071112,12,2,316,2,2008,2007,Qtr 4,Tháng Mười Một,12,11,1,46
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2007,20071119,19,2,323,2,2008,2007,Qtr 4,Tháng Mười Một,19,11,1,47
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2007,20071126,26,2,330,2,2008,2007,Qtr 4,Tháng Mười Một,26,11,1,48
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2008,20081103,3,2,308,2,2009,2008,Qtr 4,Tháng Mười Một,3,11,1,45
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2008,20081110,10,2,315,2,2009,2008,Qtr 4,Tháng Mười Một,10,11,1,46
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2008,20081117,17,2,322,2,2009,2008,Qtr 4,Tháng Mười Một,17,11,1,47
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2008,20081124,24,2,329,2,2009,2008,Qtr 4,Tháng Mười Một,24,11,1,48
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2009,20091102,2,2,306,2,2010,2009,Qtr 4,Tháng Mười Một,2,11,1,45
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2009,20091109,9,2,313,2,2010,2009,Qtr 4,Tháng Mười Một,9,11,1,46
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2009,20091116,16,2,320,2,2010,2009,Qtr 4,Tháng Mười Một,16,11,1,47
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2009,20091123,23,2,327,2,2010,2009,Qtr 4,Tháng Mười Một,23,11,1,48
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2009,20091130,30,2,334,2,2010,2009,Qtr 4,Tháng Mười Một,30,11,1,49
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2010,20101101,1,2,305,2,2011,2010,Qtr 4,Tháng Mười Một,1,11,1,45
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2010,20101108,8,2,312,2,2011,2010,Qtr 4,Tháng Mười Một,8,11,1,46
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2010,20101115,15,2,319,2,2011,2010,Qtr 4,Tháng Mười Một,15,11,1,47
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2010,20101122,22,2,326,2,2011,2010,Qtr 4,Tháng Mười Một,22,11,1,48
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2010,20101129,29,2,333,2,2011,2010,Qtr 4,Tháng Mười Một,29,11,1,49
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2011,20111107,7,2,311,2,2011,2011,Qtr 4,Tháng Mười Một,7,11,1,46
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2011,20111114,14,2,318,2,2011,2011,Qtr 4,Tháng Mười Một,14,11,1,47
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2011,20111121,21,2,325,2,2011,2011,Qtr 4,Tháng Mười Một,21,11,1,48
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2011,20111128,28,2,332,2,2011,2011,Qtr 4,Tháng Mười Một,28,11,1,49
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2012,20121105,5,2,310,2,2012,2012,Qtr 4,Tháng Mười Một,5,11,1,45
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2012,20121112,12,2,317,2,2012,2012,Qtr 4,Tháng Mười Một,12,11,1,46
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2012,20121119,19,2,324,2,2012,2012,Qtr 4,Tháng Mười Một,19,11,1,47
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2012,20121126,26,2,331,2,2012,2012,Qtr 4,Tháng Mười Một,26,11,1,48
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2013,20131104,4,2,308,2,2013,2013,Qtr 4,Tháng Mười Một,4,11,1,45
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2013,20131111,11,2,315,2,2013,2013,Qtr 4,Tháng Mười Một,11,11,1,46
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2013,20131118,18,2,322,2,2013,2013,Qtr 4,Tháng Mười Một,18,11,1,47
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2013,20131125,25,2,329,2,2013,2013,Qtr 4,Tháng Mười Một,25,11,1,48
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2014,20141103,3,2,307,2,2014,2014,Qtr 4,Tháng Mười Một,3,11,1,45
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2014,20141110,10,2,314,2,2014,2014,Qtr 4,Tháng Mười Một,10,11,1,46
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2014,20141117,17,2,321,2,2014,2014,Qtr 4,Tháng Mười Một,17,11,1,47
Monday,November,Lundi,Novembre,Lunes,Noviembre,4,2,2014,20141124,24,2,328,2,2014,2014,Qtr 4,Tháng Mười Một,24,11,1,48
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2005,20051003,3,2,276,2,2006,2005,Qtr 4,Tháng Mười,3,10,1,41
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2005,20051010,10,2,283,2,2006,2005,Qtr 4,Tháng Mười,10,10,1,42
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2005,20051017,17,2,290,2,2006,2005,Qtr 4,Tháng Mười,17,10,1,43
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2005,20051024,24,2,297,2,2006,2005,Qtr 4,Tháng Mười,24,10,1,44
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2005,20051031,31,2,304,2,2006,2005,Qtr 4,Tháng Mười,31,10,1,45
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2006,20061002,2,2,275,2,2007,2006,Qtr 4,Tháng Mười,2,10,1,40
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2006,20061009,9,2,282,2,2007,2006,Qtr 4,Tháng Mười,9,10,1,41
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2006,20061016,16,2,289,2,2007,2006,Qtr 4,Tháng Mười,16,10,1,42
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2006,20061023,23,2,296,2,2007,2006,Qtr 4,Tháng Mười,23,10,1,43
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2006,20061030,30,2,303,2,2007,2006,Qtr 4,Tháng Mười,30,10,1,44
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2007,20071001,1,2,274,2,2008,2007,Qtr 4,Tháng Mười,1,10,1,40
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2007,20071008,8,2,281,2,2008,2007,Qtr 4,Tháng Mười,8,10,1,41
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2007,20071015,15,2,288,2,2008,2007,Qtr 4,Tháng Mười,15,10,1,42
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2007,20071022,22,2,295,2,2008,2007,Qtr 4,Tháng Mười,22,10,1,43
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2007,20071029,29,2,302,2,2008,2007,Qtr 4,Tháng Mười,29,10,1,44
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2008,20081006,6,2,280,2,2009,2008,Qtr 4,Tháng Mười,6,10,1,41
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2008,20081013,13,2,287,2,2009,2008,Qtr 4,Tháng Mười,13,10,1,42
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2008,20081020,20,2,294,2,2009,2008,Qtr 4,Tháng Mười,20,10,1,43
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2008,20081027,27,2,301,2,2009,2008,Qtr 4,Tháng Mười,27,10,1,44
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2009,20091005,5,2,278,2,2010,2009,Qtr 4,Tháng Mười,5,10,1,41
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2009,20091012,12,2,285,2,2010,2009,Qtr 4,Tháng Mười,12,10,1,42
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2009,20091019,19,2,292,2,2010,2009,Qtr 4,Tháng Mười,19,10,1,43
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2009,20091026,26,2,299,2,2010,2009,Qtr 4,Tháng Mười,26,10,1,44
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2010,20101004,4,2,277,2,2011,2010,Qtr 4,Tháng Mười,4,10,1,41
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2010,20101011,11,2,284,2,2011,2010,Qtr 4,Tháng Mười,11,10,1,42
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2010,20101018,18,2,291,2,2011,2010,Qtr 4,Tháng Mười,18,10,1,43
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2010,20101025,25,2,298,2,2011,2010,Qtr 4,Tháng Mười,25,10,1,44
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2011,20111003,3,2,276,2,2011,2011,Qtr 4,Tháng Mười,3,10,1,41
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2011,20111010,10,2,283,2,2011,2011,Qtr 4,Tháng Mười,10,10,1,42
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2011,20111017,17,2,290,2,2011,2011,Qtr 4,Tháng Mười,17,10,1,43
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2011,20111024,24,2,297,2,2011,2011,Qtr 4,Tháng Mười,24,10,1,44
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2011,20111031,31,2,304,2,2011,2011,Qtr 4,Tháng Mười,31,10,1,45
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2012,20121001,1,2,275,2,2012,2012,Qtr 4,Tháng Mười,1,10,1,40
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2012,20121008,8,2,282,2,2012,2012,Qtr 4,Tháng Mười,8,10,1,41
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2012,20121015,15,2,289,2,2012,2012,Qtr 4,Tháng Mười,15,10,1,42
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2012,20121022,22,2,296,2,2012,2012,Qtr 4,Tháng Mười,22,10,1,43
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2012,20121029,29,2,303,2,2012,2012,Qtr 4,Tháng Mười,29,10,1,44
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2013,20131007,7,2,280,2,2013,2013,Qtr 4,Tháng Mười,7,10,1,41
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2013,20131014,14,2,287,2,2013,2013,Qtr 4,Tháng Mười,14,10,1,42
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2013,20131021,21,2,294,2,2013,2013,Qtr 4,Tháng Mười,21,10,1,43
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2013,20131028,28,2,301,2,2013,2013,Qtr 4,Tháng Mười,28,10,1,44
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2014,20141006,6,2,279,2,2014,2014,Qtr 4,Tháng Mười,6,10,1,41
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2014,20141013,13,2,286,2,2014,2014,Qtr 4,Tháng Mười,13,10,1,42
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2014,20141020,20,2,293,2,2014,2014,Qtr 4,Tháng Mười,20,10,1,43
Monday,October,Lundi,Octobre,Lunes,Octubre,4,2,2014,20141027,27,2,300,2,2014,2014,Qtr 4,Tháng Mười,27,10,1,44
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2005,20050905,5,2,248,1,2006,2005,Qtr 3,Tháng Chín,5,9,1,37
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2005,20050912,12,2,255,1,2006,2005,Qtr 3,Tháng Chín,12,9,1,38
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2005,20050919,19,2,262,1,2006,2005,Qtr 3,Tháng Chín,19,9,1,39
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2005,20050926,26,2,269,1,2006,2005,Qtr 3,Tháng Chín,26,9,1,40
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2006,20060904,4,2,247,1,2007,2006,Qtr 3,Tháng Chín,4,9,1,36
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2006,20060911,11,2,254,1,2007,2006,Qtr 3,Tháng Chín,11,9,1,37
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2006,20060918,18,2,261,1,2007,2006,Qtr 3,Tháng Chín,18,9,1,38
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2006,20060925,25,2,268,1,2007,2006,Qtr 3,Tháng Chín,25,9,1,39
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2007,20070903,3,2,246,1,2008,2007,Qtr 3,Tháng Chín,3,9,1,36
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2007,20070910,10,2,253,1,2008,2007,Qtr 3,Tháng Chín,10,9,1,37
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2007,20070917,17,2,260,1,2008,2007,Qtr 3,Tháng Chín,17,9,1,38
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2007,20070924,24,2,267,1,2008,2007,Qtr 3,Tháng Chín,24,9,1,39
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2008,20080901,1,2,245,1,2009,2008,Qtr 3,Tháng Chín,1,9,1,36
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2008,20080908,8,2,252,1,2009,2008,Qtr 3,Tháng Chín,8,9,1,37
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2008,20080915,15,2,259,1,2009,2008,Qtr 3,Tháng Chín,15,9,1,38
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2008,20080922,22,2,266,1,2009,2008,Qtr 3,Tháng Chín,22,9,1,39
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2008,20080929,29,2,273,1,2009,2008,Qtr 3,Tháng Chín,29,9,1,40
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2009,20090907,7,2,250,1,2010,2009,Qtr 3,Tháng Chín,7,9,1,37
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2009,20090914,14,2,257,1,2010,2009,Qtr 3,Tháng Chín,14,9,1,38
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2009,20090921,21,2,264,1,2010,2009,Qtr 3,Tháng Chín,21,9,1,39
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2009,20090928,28,2,271,1,2010,2009,Qtr 3,Tháng Chín,28,9,1,40
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2010,20100906,6,2,249,1,2011,2010,Qtr 3,Tháng Chín,6,9,1,37
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2010,20100913,13,2,256,1,2011,2010,Qtr 3,Tháng Chín,13,9,1,38
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2010,20100920,20,2,263,1,2011,2010,Qtr 3,Tháng Chín,20,9,1,39
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2010,20100927,27,2,270,1,2011,2010,Qtr 3,Tháng Chín,27,9,1,40
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2011,20110905,5,2,248,1,2011,2011,Qtr 3,Tháng Chín,5,9,1,37
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2011,20110912,12,2,255,1,2011,2011,Qtr 3,Tháng Chín,12,9,1,38
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2011,20110919,19,2,262,1,2011,2011,Qtr 3,Tháng Chín,19,9,1,39
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2011,20110926,26,2,269,1,2011,2011,Qtr 3,Tháng Chín,26,9,1,40
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2012,20120903,3,2,247,1,2012,2012,Qtr 3,Tháng Chín,3,9,1,36
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2012,20120910,10,2,254,1,2012,2012,Qtr 3,Tháng Chín,10,9,1,37
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2012,20120917,17,2,261,1,2012,2012,Qtr 3,Tháng Chín,17,9,1,38
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2012,20120924,24,2,268,1,2012,2012,Qtr 3,Tháng Chín,24,9,1,39
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2013,20130902,2,2,245,1,2013,2013,Qtr 3,Tháng Chín,2,9,1,36
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2013,20130909,9,2,252,1,2013,2013,Qtr 3,Tháng Chín,9,9,1,37
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2013,20130916,16,2,259,1,2013,2013,Qtr 3,Tháng Chín,16,9,1,38
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2013,20130923,23,2,266,1,2013,2013,Qtr 3,Tháng Chín,23,9,1,39
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2013,20130930,30,2,273,1,2013,2013,Qtr 3,Tháng Chín,30,9,1,40
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2014,20140901,1,2,244,1,2014,2014,Qtr 3,Tháng Chín,1,9,1,36
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2014,20140908,8,2,251,1,2014,2014,Qtr 3,Tháng Chín,8,9,1,37
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2014,20140915,15,2,258,1,2014,2014,Qtr 3,Tháng Chín,15,9,1,38
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2014,20140922,22,2,265,1,2014,2014,Qtr 3,Tháng Chín,22,9,1,39
Monday,September,Lundi,Septembre,Lunes,Septiembre,3,2,2014,20140929,29,2,272,1,2014,2014,Qtr 3,Tháng Chín,29,9,1,40
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2005,20050402,2,7,92,4,2005,2005,Qtr 2,Tháng Tư,2,4,2,14
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2005,20050409,9,7,99,4,2005,2005,Qtr 2,Tháng Tư,9,4,2,15
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2005,20050416,16,7,106,4,2005,2005,Qtr 2,Tháng Tư,16,4,2,16
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2005,20050423,23,7,113,4,2005,2005,Qtr 2,Tháng Tư,23,4,2,17
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2005,20050430,30,7,120,4,2005,2005,Qtr 2,Tháng Tư,30,4,2,18
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2006,20060401,1,7,91,4,2006,2006,Qtr 2,Tháng Tư,1,4,2,13
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2006,20060408,8,7,98,4,2006,2006,Qtr 2,Tháng Tư,8,4,2,14
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2006,20060415,15,7,105,4,2006,2006,Qtr 2,Tháng Tư,15,4,2,15
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2006,20060422,22,7,112,4,2006,2006,Qtr 2,Tháng Tư,22,4,2,16
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2006,20060429,29,7,119,4,2006,2006,Qtr 2,Tháng Tư,29,4,2,17
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2007,20070407,7,7,97,4,2007,2007,Qtr 2,Tháng Tư,7,4,2,14
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2007,20070414,14,7,104,4,2007,2007,Qtr 2,Tháng Tư,14,4,2,15
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2007,20070421,21,7,111,4,2007,2007,Qtr 2,Tháng Tư,21,4,2,16
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2007,20070428,28,7,118,4,2007,2007,Qtr 2,Tháng Tư,28,4,2,17
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2008,20080405,5,7,96,4,2008,2008,Qtr 2,Tháng Tư,5,4,2,14
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2008,20080412,12,7,103,4,2008,2008,Qtr 2,Tháng Tư,12,4,2,15
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2008,20080419,19,7,110,4,2008,2008,Qtr 2,Tháng Tư,19,4,2,16
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2008,20080426,26,7,117,4,2008,2008,Qtr 2,Tháng Tư,26,4,2,17
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2009,20090404,4,7,94,4,2009,2009,Qtr 2,Tháng Tư,4,4,2,14
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2009,20090411,11,7,101,4,2009,2009,Qtr 2,Tháng Tư,11,4,2,15
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2009,20090418,18,7,108,4,2009,2009,Qtr 2,Tháng Tư,18,4,2,16
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2009,20090425,25,7,115,4,2009,2009,Qtr 2,Tháng Tư,25,4,2,17
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2010,20100403,3,7,93,4,2010,2010,Qtr 2,Tháng Tư,3,4,2,14
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2010,20100410,10,7,100,4,2010,2010,Qtr 2,Tháng Tư,10,4,2,15
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2010,20100417,17,7,107,4,2010,2010,Qtr 2,Tháng Tư,17,4,2,16
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2010,20100424,24,7,114,4,2010,2010,Qtr 2,Tháng Tư,24,4,2,17
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2011,20110402,2,7,92,4,2010,2011,Qtr 2,Tháng Tư,2,4,2,14
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2011,20110409,9,7,99,4,2010,2011,Qtr 2,Tháng Tư,9,4,2,15
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2011,20110416,16,7,106,4,2010,2011,Qtr 2,Tháng Tư,16,4,2,16
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2011,20110423,23,7,113,4,2010,2011,Qtr 2,Tháng Tư,23,4,2,17
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2011,20110430,30,7,120,4,2010,2011,Qtr 2,Tháng Tư,30,4,2,18
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2012,20120407,7,7,98,4,2011,2012,Qtr 2,Tháng Tư,7,4,2,14
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2012,20120414,14,7,105,4,2011,2012,Qtr 2,Tháng Tư,14,4,2,15
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2012,20120421,21,7,112,4,2011,2012,Qtr 2,Tháng Tư,21,4,2,16
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2012,20120428,28,7,119,4,2011,2012,Qtr 2,Tháng Tư,28,4,2,17
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2013,20130406,6,7,96,4,2012,2013,Qtr 2,Tháng Tư,6,4,2,14
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2013,20130413,13,7,103,4,2012,2013,Qtr 2,Tháng Tư,13,4,2,15
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2013,20130420,20,7,110,4,2012,2013,Qtr 2,Tháng Tư,20,4,2,16
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2013,20130427,27,7,117,4,2012,2013,Qtr 2,Tháng Tư,27,4,2,17
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2014,20140405,5,7,95,4,2013,2014,Qtr 2,Tháng Tư,5,4,2,14
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2014,20140412,12,7,102,4,2013,2014,Qtr 2,Tháng Tư,12,4,2,15
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2014,20140419,19,7,109,4,2013,2014,Qtr 2,Tháng Tư,19,4,2,16
Saturday,April,Samedi,Avril,Sábado,Abril,2,1,2014,20140426,26,7,116,4,2013,2014,Qtr 2,Tháng Tư,26,4,2,17
Saturday,August,Samedi,Août,Sábado,Agosto,3,2,2005,20050806,6,7,218,1,2006,2005,Qtr 3,Tháng Tám,6,8,1,32
Saturday,August,Samedi,Août,Sábado,Agosto,3,2,2005,20050813,13,7,225,1,2006,2005,Qtr 3,Tháng Tám,13,8,1,33
Saturday,August,Samedi,Août,Sábado,Agosto,3,2,2005,20050820,20,7,232,1,2006,2005,Qtr 3,Tháng Tám,20,8,1,34
Saturday,August,Samedi,Août,Sábado,Agosto,3,2,2005,20050827,27,7,239,1,2006,2005,Qtr 3,Tháng Tám,27,8,1,35
Saturday,August,Samedi,Août,Sábado,Agosto,3,2,2006,20060805,5,7,217,1,2007,2006,Qtr 3,Tháng Tám,5,8,1,31
Saturday,August,Samedi,Août,Sábado,Agosto,3,2,2006,20060812,12,7,224,1,2007,2006,Qtr 3,Tháng Tám,12,8,1,32
Saturday,August,Samedi,Août,Sábado,Agosto,3,2,2006,20060819,19,7,231,1,2007,2006,Qtr 3,Tháng Tám,19,8,1,33
Saturday,August,Samedi,Août,Sábado,Agosto,3,2,2006,20060826,26,7,238,1,2007,2006,Qtr 3,Tháng Tám,26,8,1,34
Saturday,August,Samedi,Août,Sábado,Agosto,3,2,2007,20070804,4,7,216,1,2008,2007,Qtr 3,Tháng Tám,4,8,1,31
Saturday,August,Samedi,Août,Sábado,Agosto,3,2,2007,20070811,11,7,223,1,2008,2007,Qtr 3,Tháng Tám,11,8,1,32
Saturday,August,Samedi,Août,Sábado,Agosto,3,2,2007,20070818,18,7,230,1,2008,2007,Qtr 3,Tháng Tám,18,8,1,33
Saturday,August,Samedi,Août,Sábado,Agosto,3,2,2007,20070825,25,7,237,1,2008,2007,Qtr 3,Tháng Tám,25,8,1,34
