SalesOrderNumber,Sum of SalesOrderLineNumber,Sum of TaxAmt,Sum of UnitPrice,CurrencyKey,Sum of TotalProductCost,CarrierTrackingNumber,Count of CustomerKey,CustomerPONumber,Sum of DiscountAmount,Năm,Quý,Tháng,Ngày,Count of DueDateKey,Sum of ExtendedAmount,Sum of Freight,Năm,Quý,Tháng,Ngày,Count of OrderDateKey,Sum of OrderQuantity,Count of ProductKey,Sum of ProductStandardCost,Count of PromotionKey,Sum of RevisionNumber,Sum of SalesAmount,Count of SalesTerritoryKey,Năm,Quý,Tháng,Ngày,Count of ShipDateKey,Sum of UnitPriceDiscountPct
SO49661,1,$195.468,$2443.35,6,$1518.7864,,1,,0,2012,Qtr 3,Tháng Chín,20,1,$2443.35,$61.0838,2012,Qtr 3,Tháng Chín,8,1,1,1,$1518.7864,1,1,$2443.35,1,2012,Qtr 3,Tháng Chín,15,1,0
SO49662,1,$62.6392,$782.99,6,$486.7066,,1,,0,2012,Qtr 3,Tháng Chín,20,1,$782.99,$19.5748,2012,Qtr 3,Tháng Chín,8,1,1,1,$486.7066,1,1,$782.99,1,2012,Qtr 3,Tháng Chín,15,1,0
SO49663,1,$62.6392,$782.99,6,$486.7066,,1,,0,2012,Qtr 3,Tháng Chín,20,1,$782.99,$19.5748,2012,Qtr 3,Tháng Chín,8,1,1,1,$486.7066,1,1,$782.99,1,2012,Qtr 3,Tháng Chín,15,1,0
SO49664,1,$195.468,$2443.35,98,$1518.7864,,1,,0,2012,Qtr 3,Tháng Chín,21,1,$2443.35,$61.0838,2012,Qtr 3,Tháng Chín,9,1,1,1,$1518.7864,1,1,$2443.35,1,2012,Qtr 3,Tháng Chín,16,1,0
SO49665,1,$163.9279,$2049.0982,100,$1105.81,,1,,0,2012,Qtr 3,Tháng Chín,21,1,$2049.0982,$51.2275,2012,Qtr 3,Tháng Chín,9,1,1,1,$1105.81,1,1,$2049.0982,1,2012,Qtr 3,Tháng Chín,16,1,0
SO49666,1,$163.9279,$2049.0982,6,$1105.81,,1,,0,2012,Qtr 3,Tháng Chín,21,1,$2049.0982,$51.2275,2012,Qtr 3,Tháng Chín,9,1,1,1,$1105.81,1,1,$2049.0982,1,2012,Qtr 3,Tháng Chín,16,1,0
SO49667,1,$165.7136,$2071.4196,6,$1117.8559,,1,,0,2012,Qtr 3,Tháng Chín,21,1,$2071.4196,$51.7855,2012,Qtr 3,Tháng Chín,9,1,1,1,$1117.8559,1,1,$2071.4196,1,2012,Qtr 3,Tháng Chín,16,1,0
SO49668,1,$163.9279,$2049.0982,6,$1105.81,,1,,0,2012,Qtr 3,Tháng Chín,21,1,$2049.0982,$51.2275,2012,Qtr 3,Tháng Chín,9,1,1,1,$1105.81,1,1,$2049.0982,1,2012,Qtr 3,Tháng Chín,16,1,0
SO49669,1,$165.7136,$2071.4196,100,$1117.8559,,1,,0,2012,Qtr 3,Tháng Chín,21,1,$2071.4196,$51.7855,2012,Qtr 3,Tháng Chín,9,1,1,1,$1117.8559,1,1,$2071.4196,1,2012,Qtr 3,Tháng Chín,16,1,0
SO49670,1,$174.525,$2181.5625,6,$1320.6838,,1,,0,2012,Qtr 3,Tháng Chín,21,1,$2181.5625,$54.5391,2012,Qtr 3,Tháng Chín,9,1,1,1,$1320.6838,1,1,$2181.5625,1,2012,Qtr 3,Tháng Chín,16,1,0
SO49671,1,$174.525,$2181.5625,100,$1320.6838,,1,,0,2012,Qtr 3,Tháng Chín,22,1,$2181.5625,$54.5391,2012,Qtr 3,Tháng Chín,10,1,1,1,$1320.6838,1,1,$2181.5625,1,2012,Qtr 3,Tháng Chín,17,1,0
SO49672,1,$174.525,$2181.5625,100,$1320.6838,,1,,0,2012,Qtr 3,Tháng Chín,22,1,$2181.5625,$54.5391,2012,Qtr 3,Tháng Chín,10,1,1,1,$1320.6838,1,1,$2181.5625,1,2012,Qtr 3,Tháng Chín,17,1,0
SO49673,1,$62.6392,$782.99,98,$486.7066,,1,,0,2012,Qtr 3,Tháng Chín,22,1,$782.99,$19.5748,2012,Qtr 3,Tháng Chín,10,1,1,1,$486.7066,1,1,$782.99,1,2012,Qtr 3,Tháng Chín,17,1,0
SO49674,1,$195.468,$2443.35,100,$1518.7864,,1,,0,2012,Qtr 3,Tháng Chín,22,1,$2443.35,$61.0838,2012,Qtr 3,Tháng Chín,10,1,1,1,$1518.7864,1,1,$2443.35,1,2012,Qtr 3,Tháng Chín,17,1,0
SO49675,1,$163.9279,$2049.0982,100,$1105.81,,1,,0,2012,Qtr 3,Tháng Chín,22,1,$2049.0982,$51.2275,2012,Qtr 3,Tháng Chín,10,1,1,1,$1105.81,1,1,$2049.0982,1,2012,Qtr 3,Tháng Chín,17,1,0
SO49676,1,$165.7136,$2071.4196,98,$1117.8559,,1,,0,2012,Qtr 3,Tháng Chín,22,1,$2071.4196,$51.7855,2012,Qtr 3,Tháng Chín,10,1,1,1,$1117.8559,1,1,$2071.4196,1,2012,Qtr 3,Tháng Chín,17,1,0
SO49677,1,$163.9279,$2049.0982,6,$1105.81,,1,,0,2012,Qtr 3,Tháng Chín,22,1,$2049.0982,$51.2275,2012,Qtr 3,Tháng Chín,10,1,1,1,$1105.81,1,1,$2049.0982,1,2012,Qtr 3,Tháng Chín,17,1,0
SO49678,1,$163.9279,$2049.0982,100,$1105.81,,1,,0,2012,Qtr 3,Tháng Chín,22,1,$2049.0982,$51.2275,2012,Qtr 3,Tháng Chín,10,1,1,1,$1105.81,1,1,$2049.0982,1,2012,Qtr 3,Tháng Chín,17,1,0
SO49679,1,$62.6392,$782.99,6,$486.7066,,1,,0,2012,Qtr 3,Tháng Chín,22,1,$782.99,$19.5748,2012,Qtr 3,Tháng Chín,10,1,1,1,$486.7066,1,1,$782.99,1,2012,Qtr 3,Tháng Chín,17,1,0
SO49680,1,$195.468,$2443.35,98,$1518.7864,,1,,0,2012,Qtr 3,Tháng Chín,23,1,$2443.35,$61.0838,2012,Qtr 3,Tháng Chín,11,1,1,1,$1518.7864,1,1,$2443.35,1,2012,Qtr 3,Tháng Chín,18,1,0
SO49681,1,$174.525,$2181.5625,100,$1320.6838,,1,,0,2012,Qtr 3,Tháng Chín,23,1,$2181.5625,$54.5391,2012,Qtr 3,Tháng Chín,11,1,1,1,$1320.6838,1,1,$2181.5625,1,2012,Qtr 3,Tháng Chín,18,1,0
SO49682,1,$165.7136,$2071.4196,19,$1117.8559,,1,,0,2012,Qtr 3,Tháng Chín,23,1,$2071.4196,$51.7855,2012,Qtr 3,Tháng Chín,11,1,1,1,$1117.8559,1,1,$2071.4196,1,2012,Qtr 3,Tháng Chín,18,1,0
SO49683,1,$165.7136,$2071.4196,100,$1117.8559,,1,,0,2012,Qtr 3,Tháng Chín,23,1,$2071.4196,$51.7855,2012,Qtr 3,Tháng Chín,11,1,1,1,$1117.8559,1,1,$2071.4196,1,2012,Qtr 3,Tháng Chín,18,1,0
SO49684,1,$195.468,$2443.35,6,$1518.7864,,1,,0,2012,Qtr 3,Tháng Chín,23,1,$2443.35,$61.0838,2012,Qtr 3,Tháng Chín,11,1,1,1,$1518.7864,1,1,$2443.35,1,2012,Qtr 3,Tháng Chín,18,1,0
SO49685,1,$174.525,$2181.5625,98,$1320.6838,,1,,0,2012,Qtr 3,Tháng Chín,24,1,$2181.5625,$54.5391,2012,Qtr 3,Tháng Chín,12,1,1,1,$1320.6838,1,1,$2181.5625,1,2012,Qtr 3,Tháng Chín,19,1,0
SO49686,1,$174.525,$2181.5625,100,$1320.6838,,1,,0,2012,Qtr 3,Tháng Chín,24,1,$2181.5625,$54.5391,2012,Qtr 3,Tháng Chín,12,1,1,1,$1320.6838,1,1,$2181.5625,1,2012,Qtr 3,Tháng Chín,19,1,0
SO49687,1,$174.525,$2181.5625,100,$1320.6838,,1,,0,2012,Qtr 3,Tháng Chín,24,1,$2181.5625,$54.5391,2012,Qtr 3,Tháng Chín,12,1,1,1,$1320.6838,1,1,$2181.5625,1,2012,Qtr 3,Tháng Chín,19,1,0
SO49688,1,$163.9279,$2049.0982,98,$1105.81,,1,,0,2012,Qtr 3,Tháng Chín,24,1,$2049.0982,$51.2275,2012,Qtr 3,Tháng Chín,12,1,1,1,$1105.81,1,1,$2049.0982,1,2012,Qtr 3,Tháng Chín,19,1,0
SO49689,1,$80.035,$1000.4375,100,$605.6492,,1,,0,2012,Qtr 3,Tháng Chín,24,1,$1000.4375,$25.0109,2012,Qtr 3,Tháng Chín,12,1,1,1,$605.6492,1,1,$1000.4375,1,2012,Qtr 3,Tháng Chín,19,1,0
SO49690,1,$174.525,$2181.5625,6,$1320.6838,,1,,0,2012,Qtr 3,Tháng Chín,24,1,$2181.5625,$54.5391,2012,Qtr 3,Tháng Chín,12,1,1,1,$1320.6838,1,1,$2181.5625,1,2012,Qtr 3,Tháng Chín,19,1,0
SO49691,1,$174.525,$2181.5625,6,$1320.6838,,1,,0,2012,Qtr 3,Tháng Chín,24,1,$2181.5625,$54.5391,2012,Qtr 3,Tháng Chín,12,1,1,1,$1320.6838,1,1,$2181.5625,1,2012,Qtr 3,Tháng Chín,19,1,0
SO49692,1,$174.525,$2181.5625,98,$1320.6838,,1,,0,2012,Qtr 3,Tháng Chín,25,1,$2181.5625,$54.5391,2012,Qtr 3,Tháng Chín,13,1,1,1,$1320.6838,1,1,$2181.5625,1,2012,Qtr 3,Tháng Chín,20,1,0
SO49693,1,$195.468,$2443.35,100,$1518.7864,,1,,0,2012,Qtr 3,Tháng Chín,25,1,$2443.35,$61.0838,2012,Qtr 3,Tháng Chín,13,1,1,1,$1518.7864,1,1,$2443.35,1,2012,Qtr 3,Tháng Chín,20,1,0
SO49694,1,$195.468,$2443.35,98,$1518.7864,,1,,0,2012,Qtr 3,Tháng Chín,25,1,$2443.35,$61.0838,2012,Qtr 3,Tháng Chín,13,1,1,1,$1518.7864,1,1,$2443.35,1,2012,Qtr 3,Tháng Chín,20,1,0
SO49695,1,$163.9279,$2049.0982,100,$1105.81,,1,,0,2012,Qtr 3,Tháng Chín,25,1,$2049.0982,$51.2275,2012,Qtr 3,Tháng Chín,13,1,1,1,$1105.81,1,1,$2049.0982,1,2012,Qtr 3,Tháng Chín,20,1,0
SO49696,1,$165.7136,$2071.4196,6,$1117.8559,,1,,0,2012,Qtr 3,Tháng Chín,25,1,$2071.4196,$51.7855,2012,Qtr 3,Tháng Chín,13,1,1,1,$1117.8559,1,1,$2071.4196,1,2012,Qtr 3,Tháng Chín,20,1,0
SO49697,1,$163.9279,$2049.0982,6,$1105.81,,1,,0,2012,Qtr 3,Tháng Chín,25,1,$2049.0982,$51.2275,2012,Qtr 3,Tháng Chín,13,1,1,1,$1105.81,1,1,$2049.0982,1,2012,Qtr 3,Tháng Chín,20,1,0
SO49698,1,$165.7136,$2071.4196,19,$1117.8559,,1,,0,2012,Qtr 3,Tháng Chín,25,1,$2071.4196,$51.7855,2012,Qtr 3,Tháng Chín,13,1,1,1,$1117.8559,1,1,$2071.4196,1,2012,Qtr 3,Tháng Chín,20,1,0
SO49699,1,$80.035,$1000.4375,6,$605.6492,,1,,0,2012,Qtr 3,Tháng Chín,25,1,$1000.4375,$25.0109,2012,Qtr 3,Tháng Chín,13,1,1,1,$605.6492,1,1,$1000.4375,1,2012,Qtr 3,Tháng Chín,20,1,0
SO49700,1,$174.525,$2181.5625,6,$1320.6838,,1,,0,2012,Qtr 3,Tháng Chín,25,1,$2181.5625,$54.5391,2012,Qtr 3,Tháng Chín,13,1,1,1,$1320.6838,1,1,$2181.5625,1,2012,Qtr 3,Tháng Chín,20,1,0
SO49701,1,$195.468,$2443.35,98,$1518.7864,,1,,0,2012,Qtr 3,Tháng Chín,26,1,$2443.35,$61.0838,2012,Qtr 3,Tháng Chín,14,1,1,1,$1518.7864,1,1,$2443.35,1,2012,Qtr 3,Tháng Chín,21,1,0
SO49702,1,$174.525,$2181.5625,100,$1320.6838,,1,,0,2012,Qtr 3,Tháng Chín,26,1,$2181.5625,$54.5391,2012,Qtr 3,Tháng Chín,14,1,1,1,$1320.6838,1,1,$2181.5625,1,2012,Qtr 3,Tháng Chín,21,1,0
SO49703,1,$174.525,$2181.5625,100,$1320.6838,,1,,0,2012,Qtr 3,Tháng Chín,26,1,$2181.5625,$54.5391,2012,Qtr 3,Tháng Chín,14,1,1,1,$1320.6838,1,1,$2181.5625,1,2012,Qtr 3,Tháng Chín,21,1,0
SO49704,1,$174.525,$2181.5625,98,$1320.6838,,1,,0,2012,Qtr 3,Tháng Chín,26,1,$2181.5625,$54.5391,2012,Qtr 3,Tháng Chín,14,1,1,1,$1320.6838,1,1,$2181.5625,1,2012,Qtr 3,Tháng Chín,21,1,0
SO49705,1,$195.468,$2443.35,100,$1518.7864,,1,,0,2012,Qtr 3,Tháng Chín,26,1,$2443.35,$61.0838,2012,Qtr 3,Tháng Chín,14,1,1,1,$1518.7864,1,1,$2443.35,1,2012,Qtr 3,Tháng Chín,21,1,0
SO49706,1,$80.035,$1000.4375,100,$605.6492,,1,,0,2012,Qtr 3,Tháng Chín,26,1,$1000.4375,$25.0109,2012,Qtr 3,Tháng Chín,14,1,1,1,$605.6492,1,1,$1000.4375,1,2012,Qtr 3,Tháng Chín,21,1,0
SO49707,1,$174.525,$2181.5625,100,$1320.6838,,1,,0,2012,Qtr 3,Tháng Chín,26,1,$2181.5625,$54.5391,2012,Qtr 3,Tháng Chín,14,1,1,1,$1320.6838,1,1,$2181.5625,1,2012,Qtr 3,Tháng Chín,21,1,0
SO49708,1,$165.7136,$2071.4196,100,$1117.8559,,1,,0,2012,Qtr 3,Tháng Chín,26,1,$2071.4196,$51.7855,2012,Qtr 3,Tháng Chín,14,1,1,1,$1117.8559,1,1,$2071.4196,1,2012,Qtr 3,Tháng Chín,21,1,0
SO49709,1,$165.7136,$2071.4196,6,$1117.8559,,1,,0,2012,Qtr 3,Tháng Chín,26,1,$2071.4196,$51.7855,2012,Qtr 3,Tháng Chín,14,1,1,1,$1117.8559,1,1,$2071.4196,1,2012,Qtr 3,Tháng Chín,21,1,0
SO49710,1,$163.9279,$2049.0982,6,$1105.81,,1,,0,2012,Qtr 3,Tháng Chín,26,1,$2049.0982,$51.2275,2012,Qtr 3,Tháng Chín,14,1,1,1,$1105.81,1,1,$2049.0982,1,2012,Qtr 3,Tháng Chín,21,1,0
SO49711,1,$163.9279,$2049.0982,6,$1105.81,,1,,0,2012,Qtr 3,Tháng Chín,26,1,$2049.0982,$51.2275,2012,Qtr 3,Tháng Chín,14,1,1,1,$1105.81,1,1,$2049.0982,1,2012,Qtr 3,Tháng Chín,21,1,0
SO49712,1,$163.9279,$2049.0982,100,$1105.81,,1,,0,2012,Qtr 3,Tháng Chín,26,1,$2049.0982,$51.2275,2012,Qtr 3,Tháng Chín,14,1,1,1,$1105.81,1,1,$2049.0982,1,2012,Qtr 3,Tháng Chín,21,1,0
SO49713,1,$165.7136,$2071.4196,19,$1117.8559,,1,,0,2012,Qtr 3,Tháng Chín,26,1,$2071.4196,$51.7855,2012,Qtr 3,Tháng Chín,14,1,1,1,$1117.8559,1,1,$2071.4196,1,2012,Qtr 3,Tháng Chín,21,1,0
SO49714,1,$174.525,$2181.5625,6,$1320.6838,,1,,0,2012,Qtr 3,Tháng Chín,26,1,$2181.5625,$54.5391,2012,Qtr 3,Tháng Chín,14,1,1,1,$1320.6838,1,1,$2181.5625,1,2012,Qtr 3,Tháng Chín,21,1,0
SO49715,1,$62.6392,$782.99,6,$486.7066,,1,,0,2012,Qtr 3,Tháng Chín,26,1,$782.99,$19.5748,2012,Qtr 3,Tháng Chín,14,1,1,1,$486.7066,1,1,$782.99,1,2012,Qtr 3,Tháng Chín,21,1,0
SO49716,1,$174.525,$2181.5625,100,$1320.6838,,1,,0,2012,Qtr 3,Tháng Chín,27,1,$2181.5625,$54.5391,2012,Qtr 3,Tháng Chín,15,1,1,1,$1320.6838,1,1,$2181.5625,1,2012,Qtr 3,Tháng Chín,22,1,0
SO49717,1,$195.468,$2443.35,100,$1518.7864,,1,,0,2012,Qtr 3,Tháng Chín,27,1,$2443.35,$61.0838,2012,Qtr 3,Tháng Chín,15,1,1,1,$1518.7864,1,1,$2443.35,1,2012,Qtr 3,Tháng Chín,22,1,0
SO49718,1,$80.035,$1000.4375,100,$605.6492,,1,,0,2012,Qtr 3,Tháng Chín,27,1,$1000.4375,$25.0109,2012,Qtr 3,Tháng Chín,15,1,1,1,$605.6492,1,1,$1000.4375,1,2012,Qtr 3,Tháng Chín,22,1,0
SO49719,1,$62.6392,$782.99,100,$486.7066,,1,,0,2012,Qtr 3,Tháng Chín,27,1,$782.99,$19.5748,2012,Qtr 3,Tháng Chín,15,1,1,1,$486.7066,1,1,$782.99,1,2012,Qtr 3,Tháng Chín,22,1,0
SO49720,1,$163.9279,$2049.0982,98,$1105.81,,1,,0,2012,Qtr 3,Tháng Chín,27,1,$2049.0982,$51.2275,2012,Qtr 3,Tháng Chín,15,1,1,1,$1105.81,1,1,$2049.0982,1,2012,Qtr 3,Tháng Chín,22,1,0
SO49721,1,$165.7136,$2071.4196,98,$1117.8559,,1,,0,2012,Qtr 3,Tháng Chín,27,1,$2071.4196,$51.7855,2012,Qtr 3,Tháng Chín,15,1,1,1,$1117.8559,1,1,$2071.4196,1,2012,Qtr 3,Tháng Chín,22,1,0
SO49722,1,$165.7136,$2071.4196,6,$1117.8559,,1,,0,2012,Qtr 3,Tháng Chín,27,1,$2071.4196,$51.7855,2012,Qtr 3,Tháng Chín,15,1,1,1,$1117.8559,1,1,$2071.4196,1,2012,Qtr 3,Tháng Chín,22,1,0
SO49723,1,$80.035,$1000.4375,100,$605.6492,,1,,0,2012,Qtr 3,Tháng Chín,27,1,$1000.4375,$25.0109,2012,Qtr 3,Tháng Chín,15,1,1,1,$605.6492,1,1,$1000.4375,1,2012,Qtr 3,Tháng Chín,22,1,0
SO49724,1,$165.7136,$2071.4196,100,$1117.8559,,1,,0,2012,Qtr 3,Tháng Chín,27,1,$2071.4196,$51.7855,2012,Qtr 3,Tháng Chín,15,1,1,1,$1117.8559,1,1,$2071.4196,1,2012,Qtr 3,Tháng Chín,22,1,0
SO49725,1,$195.468,$2443.35,6,$1518.7864,,1,,0,2012,Qtr 3,Tháng Chín,27,1,$2443.35,$61.0838,2012,Qtr 3,Tháng Chín,15,1,1,1,$1518.7864,1,1,$2443.35,1,2012,Qtr 3,Tháng Chín,22,1,0
SO49726,1,$80.035,$1000.4375,6,$605.6492,,1,,0,2012,Qtr 3,Tháng Chín,27,1,$1000.4375,$25.0109,2012,Qtr 3,Tháng Chín,15,1,1,1,$605.6492,1,1,$1000.4375,1,2012,Qtr 3,Tháng Chín,22,1,0
SO49727,1,$62.6392,$782.99,6,$486.7066,,1,,0,2012,Qtr 3,Tháng Chín,27,1,$782.99,$19.5748,2012,Qtr 3,Tháng Chín,15,1,1,1,$486.7066,1,1,$782.99,1,2012,Qtr 3,Tháng Chín,22,1,0
SO49728,1,$195.468,$2443.35,100,$1518.7864,,1,,0,2012,Qtr 3,Tháng Chín,28,1,$2443.35,$61.0838,2012,Qtr 3,Tháng Chín,16,1,1,1,$1518.7864,1,1,$2443.35,1,2012,Qtr 3,Tháng Chín,23,1,0
SO49729,1,$80.035,$1000.4375,100,$605.6492,,1,,0,2012,Qtr 3,Tháng Chín,28,1,$1000.4375,$25.0109,2012,Qtr 3,Tháng Chín,16,1,1,1,$605.6492,1,1,$1000.4375,1,2012,Qtr 3,Tháng Chín,23,1,0
SO49730,1,$62.6392,$782.99,98,$486.7066,,1,,0,2012,Qtr 3,Tháng Chín,28,1,$782.99,$19.5748,2012,Qtr 3,Tháng Chín,16,1,1,1,$486.7066,1,1,$782.99,1,2012,Qtr 3,Tháng Chín,23,1,0
SO49731,1,$163.9279,$2049.0982,100,$1105.81,,1,,0,2012,Qtr 3,Tháng Chín,28,1,$2049.0982,$51.2275,2012,Qtr 3,Tháng Chín,16,1,1,1,$1105.81,1,1,$2049.0982,1,2012,Qtr 3,Tháng Chín,23,1,0
SO49732,1,$165.7136,$2071.4196,6,$1117.8559,,1,,0,2012,Qtr 3,Tháng Chín,28,1,$2071.4196,$51.7855,2012,Qtr 3,Tháng Chín,16,1,1,1,$1117.8559,1,1,$2071.4196,1,2012,Qtr 3,Tháng Chín,23,1,0
SO49733,1,$163.9279,$2049.0982,6,$1105.81,,1,,0,2012,Qtr 3,Tháng Chín,28,1,$2049.0982,$51.2275,2012,Qtr 3,Tháng Chín,16,1,1,1,$1105.81,1,1,$2049.0982,1,2012,Qtr 3,Tháng Chín,23,1,0
SO49734,1,$163.9279,$2049.0982,100,$1105.81,,1,,0,2012,Qtr 3,Tháng Chín,28,1,$2049.0982,$51.2275,2012,Qtr 3,Tháng Chín,16,1,1,1,$1105.81,1,1,$2049.0982,1,2012,Qtr 3,Tháng Chín,23,1,0
SO49735,1,$62.6392,$782.99,100,$486.7066,,1,,0,2012,Qtr 3,Tháng Chín,28,1,$782.99,$19.5748,2012,Qtr 3,Tháng Chín,16,1,1,1,$486.7066,1,1,$782.99,1,2012,Qtr 3,Tháng Chín,23,1,0
SO49736,1,$62.6392,$782.99,100,$486.7066,,1,,0,2012,Qtr 3,Tháng Chín,28,1,$782.99,$19.5748,2012,Qtr 3,Tháng Chín,16,1,1,1,$486.7066,1,1,$782.99,1,2012,Qtr 3,Tháng Chín,23,1,0
SO49737,1,$80.035,$1000.4375,6,$605.6492,,1,,0,2012,Qtr 3,Tháng Chín,28,1,$1000.4375,$25.0109,2012,Qtr 3,Tháng Chín,16,1,1,1,$605.6492,1,1,$1000.4375,1,2012,Qtr 3,Tháng Chín,23,1,0
SO49738,1,$62.6392,$782.99,6,$486.7066,,1,,0,2012,Qtr 3,Tháng Chín,28,1,$782.99,$19.5748,2012,Qtr 3,Tháng Chín,16,1,1,1,$486.7066,1,1,$782.99,1,2012,Qtr 3,Tháng Chín,23,1,0
SO49739,1,$174.525,$2181.5625,100,$1320.6838,,1,,0,2012,Qtr 3,Tháng Chín,29,1,$2181.5625,$54.5391,2012,Qtr 3,Tháng Chín,17,1,1,1,$1320.6838,1,1,$2181.5625,1,2012,Qtr 3,Tháng Chín,24,1,0
SO49740,1,$165.7136,$2071.4196,6,$1117.8559,,1,,0,2012,Qtr 3,Tháng Chín,29,1,$2071.4196,$51.7855,2012,Qtr 3,Tháng Chín,17,1,1,1,$1117.8559,1,1,$2071.4196,1,2012,Qtr 3,Tháng Chín,24,1,0
SO49741,1,$80.035,$1000.4375,100,$605.6492,,1,,0,2012,Qtr 3,Tháng Chín,29,1,$1000.4375,$25.0109,2012,Qtr 3,Tháng Chín,17,1,1,1,$605.6492,1,1,$1000.4375,1,2012,Qtr 3,Tháng Chín,24,1,0
SO49742,1,$62.6392,$782.99,19,$486.7066,,1,,0,2012,Qtr 3,Tháng Chín,29,1,$782.99,$19.5748,2012,Qtr 3,Tháng Chín,17,1,1,1,$486.7066,1,1,$782.99,1,2012,Qtr 3,Tháng Chín,24,1,0
SO49743,1,$195.468,$2443.35,6,$1518.7864,,1,,0,2012,Qtr 3,Tháng Chín,29,1,$2443.35,$61.0838,2012,Qtr 3,Tháng Chín,17,1,1,1,$1518.7864,1,1,$2443.35,1,2012,Qtr 3,Tháng Chín,24,1,0
SO49744,1,$80.035,$1000.4375,100,$605.6492,,1,,0,2012,Qtr 3,Tháng Chín,30,1,$1000.4375,$25.0109,2012,Qtr 3,Tháng Chín,18,1,1,1,$605.6492,1,1,$1000.4375,1,2012,Qtr 3,Tháng Chín,25,1,0
SO49745,1,$80.035,$1000.4375,98,$605.6492,,1,,0,2012,Qtr 3,Tháng Chín,30,1,$1000.4375,$25.0109,2012,Qtr 3,Tháng Chín,18,1,1,1,$605.6492,1,1,$1000.4375,1,2012,Qtr 3,Tháng Chín,25,1,0
SO49746,1,$163.9279,$2049.0982,100,$1105.81,,1,,0,2012,Qtr 3,Tháng Chín,30,1,$2049.0982,$51.2275,2012,Qtr 3,Tháng Chín,18,1,1,1,$1105.81,1,1,$2049.0982,1,2012,Qtr 3,Tháng Chín,25,1,0
SO49747,1,$165.7136,$2071.4196,100,$1117.8559,,1,,0,2012,Qtr 3,Tháng Chín,30,1,$2071.4196,$51.7855,2012,Qtr 3,Tháng Chín,18,1,1,1,$1117.8559,1,1,$2071.4196,1,2012,Qtr 3,Tháng Chín,25,1,0
SO49748,1,$80.035,$1000.4375,100,$605.6492,,1,,0,2012,Qtr 3,Tháng Chín,30,1,$1000.4375,$25.0109,2012,Qtr 3,Tháng Chín,18,1,1,1,$605.6492,1,1,$1000.4375,1,2012,Qtr 3,Tháng Chín,25,1,0
SO49749,1,$62.6392,$782.99,6,$486.7066,,1,,0,2012,Qtr 3,Tháng Chín,30,1,$782.99,$19.5748,2012,Qtr 3,Tháng Chín,18,1,1,1,$486.7066,1,1,$782.99,1,2012,Qtr 3,Tháng Chín,25,1,0
SO49750,1,$62.6392,$782.99,6,$486.7066,,1,,0,2012,Qtr 3,Tháng Chín,30,1,$782.99,$19.5748,2012,Qtr 3,Tháng Chín,18,1,1,1,$486.7066,1,1,$782.99,1,2012,Qtr 3,Tháng Chín,25,1,0
SO49751,1,$195.468,$2443.35,98,$1518.7864,,1,,0,2012,Qtr 4,Tháng Mười,1,1,$2443.35,$61.0838,2012,Qtr 3,Tháng Chín,19,1,1,1,$1518.7864,1,1,$2443.35,1,2012,Qtr 3,Tháng Chín,26,1,0
SO49752,1,$163.9279,$2049.0982,100,$1105.81,,1,,0,2012,Qtr 4,Tháng Mười,1,1,$2049.0982,$51.2275,2012,Qtr 3,Tháng Chín,19,1,1,1,$1105.81,1,1,$2049.0982,1,2012,Qtr 3,Tháng Chín,26,1,0
SO49753,1,$163.9279,$2049.0982,6,$1105.81,,1,,0,2012,Qtr 4,Tháng Mười,1,1,$2049.0982,$51.2275,2012,Qtr 3,Tháng Chín,19,1,1,1,$1105.81,1,1,$2049.0982,1,2012,Qtr 3,Tháng Chín,26,1,0
SO49754,1,$163.9279,$2049.0982,6,$1105.81,,1,,0,2012,Qtr 4,Tháng Mười,1,1,$2049.0982,$51.2275,2012,Qtr 3,Tháng Chín,19,1,1,1,$1105.81,1,1,$2049.0982,1,2012,Qtr 3,Tháng Chín,26,1,0
SO49755,1,$163.9279,$2049.0982,6,$1105.81,,1,,0,2012,Qtr 4,Tháng Mười,1,1,$2049.0982,$51.2275,2012,Qtr 3,Tháng Chín,19,1,1,1,$1105.81,1,1,$2049.0982,1,2012,Qtr 3,Tháng Chín,26,1,0
SO49756,1,$174.525,$2181.5625,6,$1320.6838,,1,,0,2012,Qtr 4,Tháng Mười,1,1,$2181.5625,$54.5391,2012,Qtr 3,Tháng Chín,19,1,1,1,$1320.6838,1,1,$2181.5625,1,2012,Qtr 3,Tháng Chín,26,1,0
SO49757,1,$174.525,$2181.5625,98,$1320.6838,,1,,0,2012,Qtr 4,Tháng Mười,2,1,$2181.5625,$54.5391,2012,Qtr 3,Tháng Chín,20,1,1,1,$1320.6838,1,1,$2181.5625,1,2012,Qtr 3,Tháng Chín,27,1,0
SO49758,1,$62.6392,$782.99,100,$486.7066,,1,,0,2012,Qtr 4,Tháng Mười,2,1,$782.99,$19.5748,2012,Qtr 3,Tháng Chín,20,1,1,1,$486.7066,1,1,$782.99,1,2012,Qtr 3,Tháng Chín,27,1,0
SO49759,1,$80.035,$1000.4375,100,$605.6492,,1,,0,2012,Qtr 4,Tháng Mười,2,1,$1000.4375,$25.0109,2012,Qtr 3,Tháng Chín,20,1,1,1,$605.6492,1,1,$1000.4375,1,2012,Qtr 3,Tháng Chín,27,1,0
